,time,BTC-PERP,ETH-PERP
17318,2021-02-25T09:00:00+00:00,2.00E-05,8.00E-06
17319,2021-02-25T10:00:00+00:00,1.90E-05,8.00E-06
17320,2021-02-25T11:00:00+00:00,1.40E-05,1.60E-05
17321,2021-02-25T12:00:00+00:00,2.00E-05,1.20E-05
17322,2021-02-25T13:00:00+00:00,4.30E-05,1.30E-05
17323,2021-02-25T14:00:00+00:00,5.80E-05,3.00E-05
17324,2021-02-25T15:00:00+00:00,5.00E-05,4.10E-05
17325,2021-02-25T16:00:00+00:00,4.10E-05,3.80E-05
17326,2021-02-25T17:00:00+00:00,3.30E-05,2.30E-05
17327,2021-02-25T18:00:00+00:00,1.50E-05,2.40E-05
17328,2021-02-25T19:00:00+00:00,2.00E-05,3.00E-05
17329,2021-02-25T20:00:00+00:00,1.40E-05,2.60E-05
17330,2021-02-25T21:00:00+00:00,2.60E-05,2.30E-05
17331,2021-02-25T22:00:00+00:00,1.70E-05,2.00E-05
17332,2021-02-25T23:00:00+00:00,1.70E-05,3.00E-05
17333,2021-02-26T00:00:00+00:00,7.00E-06,1.00E-05
17334,2021-02-26T01:00:00+00:00,2.00E-06,1.80E-05
17335,2021-02-26T02:00:00+00:00,1.20E-05,7.00E-06
17336,2021-02-26T03:00:00+00:00,2.80E-05,1.30E-05
17337,2021-02-26T04:00:00+00:00,1.70E-05,-1.20E-05
17338,2021-02-26T05:00:00+00:00,9.00E-06,-1.00E-05
17339,2021-02-26T06:00:00+00:00,2.30E-05,-4.00E-06
17340,2021-02-26T07:00:00+00:00,2.40E-05,7.00E-06
17341,2021-02-26T08:00:00+00:00,1.60E-05,7.00E-06
17342,2021-02-26T09:00:00+00:00,1.50E-05,1.90E-05
17343,2021-02-26T10:00:00+00:00,1.30E-05,5.00E-06
17344,2021-02-26T11:00:00+00:00,2.10E-05,-1.00E-06
17345,2021-02-26T12:00:00+00:00,2.90E-05,3.00E-06
17346,2021-02-26T13:00:00+00:00,2.70E-05,6.00E-06
17347,2021-02-26T14:00:00+00:00,2.70E-05,-9.00E-06
17348,2021-02-26T15:00:00+00:00,2.70E-05,2.00E-05
17349,2021-02-26T16:00:00+00:00,2.80E-05,2.30E-05
17350,2021-02-26T17:00:00+00:00,3.60E-05,2.00E-06
17351,2021-02-26T18:00:00+00:00,2.40E-05,5.00E-06
17352,2021-02-26T19:00:00+00:00,4.30E-05,1.70E-05
17353,2021-02-26T20:00:00+00:00,6.20E-05,1.70E-05
17354,2021-02-26T21:00:00+00:00,5.90E-05,-1.80E-05
17355,2021-02-26T22:00:00+00:00,5.50E-05,-1.40E-05
17356,2021-02-26T23:00:00+00:00,3.20E-05,-3.00E-06
17357,2021-02-27T00:00:00+00:00,3.20E-05,2.00E-06
17358,2021-02-27T01:00:00+00:00,3.40E-05,-2.10E-05
17359,2021-02-27T02:00:00+00:00,3.90E-05,-2.00E-06
17360,2021-02-27T03:00:00+00:00,3.80E-05,2.00E-05
17361,2021-02-27T04:00:00+00:00,3.60E-05,2.40E-05
17362,2021-02-27T05:00:00+00:00,3.80E-05,4.40E-05
17363,2021-02-27T06:00:00+00:00,4.20E-05,3.60E-05
17364,2021-02-27T07:00:00+00:00,4.70E-05,4.50E-05
17365,2021-02-27T08:00:00+00:00,3.50E-05,3.40E-05
17366,2021-02-27T09:00:00+00:00,3.40E-05,2.40E-05
17367,2021-02-27T10:00:00+00:00,3.70E-05,2.70E-05
17368,2021-02-27T11:00:00+00:00,2.60E-05,2.90E-05
17369,2021-02-27T12:00:00+00:00,3.30E-05,1.20E-05
17370,2021-02-27T13:00:00+00:00,2.80E-05,2.00E-06
17371,2021-02-27T14:00:00+00:00,3.20E-05,9.00E-06
17372,2021-02-27T15:00:00+00:00,2.70E-05,6.00E-06
17373,2021-02-27T16:00:00+00:00,2.10E-05,-1.00E-06
17374,2021-02-27T17:00:00+00:00,2.40E-05,1.10E-05
17375,2021-02-27T18:00:00+00:00,1.50E-05,2.00E-06
17376,2021-02-27T19:00:00+00:00,1.50E-05,-1.40E-05
17377,2021-02-27T20:00:00+00:00,1.50E-05,-1.40E-05
17378,2021-02-27T21:00:00+00:00,1.80E-05,-1.70E-05
17379,2021-02-27T22:00:00+00:00,1.90E-05,9.00E-06
17380,2021-02-27T23:00:00+00:00,-1.00E-06,-6.00E-06
17381,2021-02-28T00:00:00+00:00,-4.00E-06,-6.00E-06
17382,2021-02-28T01:00:00+00:00,3.00E-06,-7.00E-06
17383,2021-02-28T02:00:00+00:00,1.00E-05,-6.00E-06
17384,2021-02-28T03:00:00+00:00,1.10E-05,-2.00E-06
17385,2021-02-28T04:00:00+00:00,-3.00E-06,-2.20E-05
17386,2021-02-28T05:00:00+00:00,-6.00E-06,-2.00E-05
17387,2021-02-28T06:00:00+00:00,1.60E-05,-1.20E-05
17388,2021-02-28T07:00:00+00:00,2.60E-05,-1.30E-05
17389,2021-02-28T08:00:00+00:00,4.10E-05,1.40E-05
17390,2021-02-28T09:00:00+00:00,4.00E-05,1.00E-06
17391,2021-02-28T10:00:00+00:00,4.30E-05,-1.00E-06
17392,2021-02-28T11:00:00+00:00,3.90E-05,-3.00E-06
17393,2021-02-28T12:00:00+00:00,4.50E-05,3.00E-06
17394,2021-02-28T13:00:00+00:00,3.90E-05,0
17395,2021-02-28T14:00:00+00:00,3.70E-05,2.00E-06
17396,2021-02-28T15:00:00+00:00,2.70E-05,2.00E-06
17397,2021-02-28T16:00:00+00:00,2.80E-05,9.00E-06
17398,2021-02-28T17:00:00+00:00,1.70E-05,-4.20E-05
17399,2021-02-28T18:00:00+00:00,1.60E-05,-2.30E-05
17400,2021-02-28T19:00:00+00:00,2.30E-05,8.00E-06
17401,2021-02-28T20:00:00+00:00,7.00E-06,-8.00E-06
17402,2021-02-28T21:00:00+00:00,-5.00E-06,-3.60E-05
17403,2021-02-28T22:00:00+00:00,-3.00E-06,-3.40E-05
17404,2021-02-28T23:00:00+00:00,6.00E-06,-1.70E-05
17405,2021-03-01T00:00:00+00:00,-5.00E-06,-3.10E-05
17406,2021-03-01T01:00:00+00:00,2.10E-05,-1.50E-05
17407,2021-03-01T02:00:00+00:00,1.50E-05,-2.10E-05
17408,2021-03-01T03:00:00+00:00,1.50E-05,-2.70E-05
17409,2021-03-01T04:00:00+00:00,2.00E-05,-1.40E-05
17410,2021-03-01T05:00:00+00:00,3.60E-05,5.00E-06
17411,2021-03-01T06:00:00+00:00,3.40E-05,2.00E-06
17412,2021-03-01T07:00:00+00:00,2.60E-05,6.00E-06
17413,2021-03-01T08:00:00+00:00,2.50E-05,1.50E-05
17414,2021-03-01T09:00:00+00:00,1.90E-05,4.00E-06
17415,2021-03-01T10:00:00+00:00,1.20E-05,-4.00E-06
17416,2021-03-01T11:00:00+00:00,2.40E-05,-7.00E-06
17417,2021-03-01T12:00:00+00:00,6.00E-06,-7.00E-06
17418,2021-03-01T13:00:00+00:00,2.00E-05,1.70E-05
17419,2021-03-01T14:00:00+00:00,1.90E-05,0
17420,2021-03-01T15:00:00+00:00,2.00E-05,2.00E-05
17421,2021-03-01T16:00:00+00:00,9.00E-06,2.00E-06
17422,2021-03-01T17:00:00+00:00,7.00E-06,-2.00E-06
17423,2021-03-01T18:00:00+00:00,1.30E-05,1.00E-05
17424,2021-03-01T19:00:00+00:00,2.80E-05,2.90E-05
17425,2021-03-01T20:00:00+00:00,2.10E-05,1.40E-05
17426,2021-03-01T21:00:00+00:00,1.80E-05,1.40E-05
17427,2021-03-01T22:00:00+00:00,2.80E-05,1.40E-05
17428,2021-03-01T23:00:00+00:00,3.10E-05,2.00E-05
17429,2021-03-02T00:00:00+00:00,4.70E-05,2.70E-05
17430,2021-03-02T01:00:00+00:00,5.20E-05,1.60E-05
17431,2021-03-02T02:00:00+00:00,7.50E-05,2.90E-05
17432,2021-03-02T03:00:00+00:00,4.20E-05,1.00E-06
17433,2021-03-02T04:00:00+00:00,5.00E-05,8.00E-06
17434,2021-03-02T05:00:00+00:00,4.70E-05,2.00E-06
17435,2021-03-02T06:00:00+00:00,3.00E-05,4.00E-06
17436,2021-03-02T07:00:00+00:00,4.40E-05,5.00E-06
17437,2021-03-02T08:00:00+00:00,4.30E-05,1.80E-05
17438,2021-03-02T09:00:00+00:00,3.80E-05,2.70E-05
17439,2021-03-02T10:00:00+00:00,4.20E-05,2.00E-05
17440,2021-03-02T11:00:00+00:00,3.50E-05,1.90E-05
17441,2021-03-02T12:00:00+00:00,3.40E-05,2.00E-05
17442,2021-03-02T13:00:00+00:00,3.10E-05,1.80E-05
17443,2021-03-02T14:00:00+00:00,2.80E-05,2.30E-05
17444,2021-03-02T15:00:00+00:00,2.70E-05,7.00E-06
17445,2021-03-02T16:00:00+00:00,1.40E-05,1.00E-06
17446,2021-03-02T17:00:00+00:00,2.30E-05,2.00E-06
17447,2021-03-02T18:00:00+00:00,2.10E-05,2.90E-05
17448,2021-03-02T19:00:00+00:00,1.80E-05,3.20E-05
17449,2021-03-02T20:00:00+00:00,1.10E-05,3.60E-05
17450,2021-03-02T21:00:00+00:00,2.20E-05,2.70E-05
17451,2021-03-02T22:00:00+00:00,2.60E-05,1.20E-05
17452,2021-03-02T23:00:00+00:00,1.80E-05,9.00E-06
17453,2021-03-03T00:00:00+00:00,6.00E-06,-6.00E-06
17454,2021-03-03T01:00:00+00:00,1.70E-05,-9.00E-06
17455,2021-03-03T02:00:00+00:00,1.30E-05,1.00E-05
17456,2021-03-03T03:00:00+00:00,1.60E-05,-5.00E-06
17457,2021-03-03T04:00:00+00:00,1.00E-05,1.00E-06
17458,2021-03-03T05:00:00+00:00,1.80E-05,3.00E-06
17459,2021-03-03T06:00:00+00:00,2.70E-05,2.00E-06
17460,2021-03-03T07:00:00+00:00,4.00E-05,6.00E-06
17461,2021-03-03T08:00:00+00:00,5.10E-05,-4.00E-06
17462,2021-03-03T09:00:00+00:00,5.20E-05,1.30E-05
17463,2021-03-03T10:00:00+00:00,4.20E-05,1.90E-05
17464,2021-03-03T11:00:00+00:00,3.50E-05,2.00E-05
17465,2021-03-03T12:00:00+00:00,4.90E-05,3.60E-05
17466,2021-03-03T13:00:00+00:00,5.90E-05,6.50E-05
17467,2021-03-03T14:00:00+00:00,4.50E-05,5.60E-05
17468,2021-03-03T15:00:00+00:00,6.00E-05,6.70E-05
17469,2021-03-03T16:00:00+00:00,4.10E-05,5.30E-05
17470,2021-03-03T17:00:00+00:00,2.20E-05,3.40E-05
17471,2021-03-03T18:00:00+00:00,1.90E-05,1.60E-05
17472,2021-03-03T19:00:00+00:00,9.00E-06,1.70E-05
17473,2021-03-03T20:00:00+00:00,1.00E-05,2.90E-05
17474,2021-03-03T21:00:00+00:00,1.20E-05,3.60E-05
17475,2021-03-03T22:00:00+00:00,2.00E-05,4.50E-05
17476,2021-03-03T23:00:00+00:00,9.00E-06,4.10E-05
17477,2021-03-04T00:00:00+00:00,1.00E-06,2.50E-05
17478,2021-03-04T01:00:00+00:00,-2.00E-06,2.10E-05
17479,2021-03-04T02:00:00+00:00,1.20E-05,2.40E-05
17480,2021-03-04T03:00:00+00:00,1.70E-05,1.90E-05
17481,2021-03-04T04:00:00+00:00,-4.00E-06,0
17482,2021-03-04T05:00:00+00:00,5.00E-06,1.00E-06
17483,2021-03-04T06:00:00+00:00,7.00E-06,1.50E-05
17484,2021-03-04T07:00:00+00:00,-1.00E-06,1.80E-05
17485,2021-03-04T08:00:00+00:00,5.00E-06,1.90E-05
17486,2021-03-04T09:00:00+00:00,6.00E-06,1.20E-05
17487,2021-03-04T10:00:00+00:00,-2.00E-06,1.00E-05
17488,2021-03-04T11:00:00+00:00,5.00E-06,1.80E-05
17489,2021-03-04T12:00:00+00:00,4.00E-06,2.90E-05
17490,2021-03-04T13:00:00+00:00,5.00E-06,3.20E-05
17491,2021-03-04T14:00:00+00:00,1.30E-05,3.40E-05
17492,2021-03-04T15:00:00+00:00,1.00E-05,3.20E-05
17493,2021-03-04T16:00:00+00:00,2.70E-05,3.80E-05
17494,2021-03-04T17:00:00+00:00,2.10E-05,4.30E-05
17495,2021-03-04T18:00:00+00:00,5.00E-06,3.60E-05
17496,2021-03-04T19:00:00+00:00,1.90E-05,3.60E-05
17497,2021-03-04T20:00:00+00:00,2.30E-05,3.50E-05
17498,2021-03-04T21:00:00+00:00,7.00E-06,2.40E-05
17499,2021-03-04T22:00:00+00:00,1.00E-05,2.20E-05
17500,2021-03-04T23:00:00+00:00,1.60E-05,4.50E-05
17501,2021-03-05T00:00:00+00:00,5.00E-06,3.90E-05
17502,2021-03-05T01:00:00+00:00,-8.00E-06,1.50E-05
17503,2021-03-05T02:00:00+00:00,-1.00E-06,2.70E-05
17504,2021-03-05T03:00:00+00:00,-4.00E-06,9.00E-06
17505,2021-03-05T04:00:00+00:00,-2.30E-05,5.00E-06
17506,2021-03-05T05:00:00+00:00,-1.30E-05,1.60E-05
17507,2021-03-05T06:00:00+00:00,0,3.40E-05
17508,2021-03-05T07:00:00+00:00,-4.00E-06,3.00E-05
17509,2021-03-05T08:00:00+00:00,-3.00E-06,1.50E-05
17510,2021-03-05T09:00:00+00:00,-4.00E-06,0
17511,2021-03-05T10:00:00+00:00,-1.00E-06,1.70E-05
17512,2021-03-05T11:00:00+00:00,8.00E-06,1.00E-05
17513,2021-03-05T12:00:00+00:00,8.00E-06,9.00E-06
17514,2021-03-05T13:00:00+00:00,8.00E-06,1.40E-05
17515,2021-03-05T14:00:00+00:00,4.00E-06,8.00E-06
17516,2021-03-05T15:00:00+00:00,-1.20E-05,3.00E-06
17517,2021-03-05T16:00:00+00:00,3.00E-06,7.00E-06
17518,2021-03-05T17:00:00+00:00,1.60E-05,2.60E-05
17519,2021-03-05T18:00:00+00:00,5.00E-06,4.00E-05
17520,2021-03-05T19:00:00+00:00,1.50E-05,2.20E-05
17521,2021-03-05T20:00:00+00:00,3.10E-05,2.30E-05
17522,2021-03-05T21:00:00+00:00,2.40E-05,9.00E-06
17523,2021-03-05T22:00:00+00:00,1.90E-05,1.10E-05
17524,2021-03-05T23:00:00+00:00,2.20E-05,3.50E-05
17525,2021-03-06T00:00:00+00:00,3.00E-05,3.80E-05
17526,2021-03-06T01:00:00+00:00,1.50E-05,4.50E-05
17527,2021-03-06T02:00:00+00:00,2.20E-05,3.30E-05
17528,2021-03-06T03:00:00+00:00,1.30E-05,4.20E-05
17529,2021-03-06T04:00:00+00:00,2.30E-05,3.70E-05
17530,2021-03-06T05:00:00+00:00,2.90E-05,4.80E-05
17531,2021-03-06T06:00:00+00:00,1.80E-05,4.70E-05
17532,2021-03-06T07:00:00+00:00,1.40E-05,4.70E-05
17533,2021-03-06T08:00:00+00:00,2.70E-05,6.10E-05
17534,2021-03-06T09:00:00+00:00,1.90E-05,7.00E-05
17535,2021-03-06T10:00:00+00:00,1.70E-05,8.20E-05
17536,2021-03-06T11:00:00+00:00,1.20E-05,6.50E-05
17537,2021-03-06T12:00:00+00:00,1.90E-05,5.90E-05
17538,2021-03-06T13:00:00+00:00,1.60E-05,4.50E-05
17539,2021-03-06T14:00:00+00:00,2.10E-05,2.50E-05
17540,2021-03-06T15:00:00+00:00,1.90E-05,1.10E-05
17541,2021-03-06T16:00:00+00:00,1.20E-05,1.30E-05
17542,2021-03-06T17:00:00+00:00,1.90E-05,4.10E-05
17543,2021-03-06T18:00:00+00:00,5.00E-06,2.60E-05
17544,2021-03-06T19:00:00+00:00,7.00E-06,4.70E-05
17545,2021-03-06T20:00:00+00:00,1.10E-05,5.80E-05
17546,2021-03-06T21:00:00+00:00,1.70E-05,5.70E-05
17547,2021-03-06T22:00:00+00:00,1.50E-05,6.10E-05
17548,2021-03-06T23:00:00+00:00,1.10E-05,5.90E-05
17549,2021-03-07T00:00:00+00:00,6.00E-06,3.50E-05
17550,2021-03-07T01:00:00+00:00,1.40E-05,4.20E-05
17551,2021-03-07T02:00:00+00:00,5.00E-06,8.00E-06
17552,2021-03-07T03:00:00+00:00,2.60E-05,2.10E-05
17553,2021-03-07T04:00:00+00:00,1.20E-05,1.80E-05
17554,2021-03-07T05:00:00+00:00,3.20E-05,2.90E-05
17555,2021-03-07T06:00:00+00:00,3.70E-05,1.80E-05
17556,2021-03-07T07:00:00+00:00,3.10E-05,1.10E-05
17557,2021-03-07T08:00:00+00:00,3.80E-05,2.80E-05
17558,2021-03-07T09:00:00+00:00,5.40E-05,2.50E-05
17559,2021-03-07T10:00:00+00:00,5.40E-05,3.50E-05
17560,2021-03-07T11:00:00+00:00,4.20E-05,2.40E-05
17561,2021-03-07T12:00:00+00:00,4.50E-05,3.10E-05
17562,2021-03-07T13:00:00+00:00,4.10E-05,3.30E-05
17563,2021-03-07T14:00:00+00:00,3.80E-05,4.40E-05
17564,2021-03-07T15:00:00+00:00,4.60E-05,3.10E-05
17565,2021-03-07T16:00:00+00:00,5.10E-05,2.40E-05
17566,2021-03-07T17:00:00+00:00,5.00E-05,2.40E-05
17567,2021-03-07T18:00:00+00:00,4.30E-05,1.60E-05
17568,2021-03-07T19:00:00+00:00,4.60E-05,8.00E-06
17569,2021-03-07T20:00:00+00:00,4.70E-05,1.10E-05
17570,2021-03-07T21:00:00+00:00,4.40E-05,2.00E-05
17571,2021-03-07T22:00:00+00:00,3.90E-05,1.70E-05
17572,2021-03-07T23:00:00+00:00,3.60E-05,2.60E-05
17573,2021-03-08T00:00:00+00:00,5.30E-05,3.00E-05
17574,2021-03-08T01:00:00+00:00,5.50E-05,2.70E-05
17575,2021-03-08T02:00:00+00:00,6.00E-05,4.00E-05
17576,2021-03-08T03:00:00+00:00,5.10E-05,4.60E-05
17577,2021-03-08T04:00:00+00:00,2.80E-05,2.10E-05
17578,2021-03-08T05:00:00+00:00,2.60E-05,2.30E-05
17579,2021-03-08T06:00:00+00:00,3.50E-05,2.90E-05
17580,2021-03-08T07:00:00+00:00,2.90E-05,3.90E-05
17581,2021-03-08T08:00:00+00:00,3.00E-05,3.30E-05
17582,2021-03-08T09:00:00+00:00,2.50E-05,4.40E-05
17583,2021-03-08T10:00:00+00:00,2.50E-05,3.20E-05
17584,2021-03-08T11:00:00+00:00,2.30E-05,2.10E-05
17585,2021-03-08T12:00:00+00:00,2.20E-05,2.30E-05
17586,2021-03-08T13:00:00+00:00,3.10E-05,3.10E-05
17587,2021-03-08T14:00:00+00:00,3.90E-05,3.90E-05
17588,2021-03-08T15:00:00+00:00,3.70E-05,3.20E-05
17589,2021-03-08T16:00:00+00:00,5.50E-05,4.90E-05
17590,2021-03-08T17:00:00+00:00,3.50E-05,2.90E-05
17591,2021-03-08T18:00:00+00:00,6.80E-05,3.90E-05
17592,2021-03-08T19:00:00+00:00,5.20E-05,2.70E-05
17593,2021-03-08T20:00:00+00:00,6.80E-05,4.70E-05
17594,2021-03-08T21:00:00+00:00,8.30E-05,3.70E-05
17595,2021-03-08T22:00:00+00:00,8.20E-05,3.00E-05
17596,2021-03-08T23:00:00+00:00,7.70E-05,1.60E-05
17597,2021-03-09T00:00:00+00:00,8.90E-05,4.10E-05
17598,2021-03-09T01:00:00+00:00,7.30E-05,3.10E-05
17599,2021-03-09T02:00:00+00:00,8.40E-05,5.10E-05
17600,2021-03-09T03:00:00+00:00,6.40E-05,5.80E-05
17601,2021-03-09T04:00:00+00:00,5.00E-05,5.10E-05
17602,2021-03-09T05:00:00+00:00,4.50E-05,6.10E-05
17603,2021-03-09T06:00:00+00:00,3.60E-05,7.30E-05
17604,2021-03-09T07:00:00+00:00,3.00E-05,6.70E-05
17605,2021-03-09T08:00:00+00:00,5.80E-05,7.80E-05
17606,2021-03-09T09:00:00+00:00,3.60E-05,8.40E-05
17607,2021-03-09T10:00:00+00:00,5.10E-05,5.50E-05
17608,2021-03-09T11:00:00+00:00,5.00E-05,6.60E-05
17609,2021-03-09T12:00:00+00:00,7.30E-05,6.90E-05
17610,2021-03-09T13:00:00+00:00,6.30E-05,6.40E-05
17611,2021-03-09T14:00:00+00:00,7.40E-05,8.30E-05
17612,2021-03-09T15:00:00+00:00,5.80E-05,7.60E-05
17613,2021-03-09T16:00:00+00:00,6.50E-05,9.00E-05
17614,2021-03-09T17:00:00+00:00,5.20E-05,7.00E-05
17615,2021-03-09T18:00:00+00:00,4.50E-05,4.40E-05
17616,2021-03-09T19:00:00+00:00,4.60E-05,4.50E-05
17617,2021-03-09T20:00:00+00:00,3.50E-05,4.40E-05
17618,2021-03-09T21:00:00+00:00,4.00E-05,5.70E-05
17619,2021-03-09T22:00:00+00:00,3.60E-05,5.40E-05
17620,2021-03-09T23:00:00+00:00,4.50E-05,7.50E-05
17621,2021-03-10T00:00:00+00:00,4.20E-05,9.80E-05
17622,2021-03-10T01:00:00+00:00,7.60E-05,7.40E-05
17623,2021-03-10T02:00:00+00:00,5.80E-05,4.40E-05
17624,2021-03-10T03:00:00+00:00,6.90E-05,4.50E-05
17625,2021-03-10T04:00:00+00:00,6.60E-05,5.30E-05
17626,2021-03-10T05:00:00+00:00,7.10E-05,7.50E-05
17627,2021-03-10T06:00:00+00:00,6.50E-05,5.40E-05
17628,2021-03-10T07:00:00+00:00,5.30E-05,5.80E-05
17629,2021-03-10T08:00:00+00:00,4.20E-05,4.50E-05
17630,2021-03-10T09:00:00+00:00,4.10E-05,4.20E-05
17631,2021-03-10T10:00:00+00:00,4.70E-05,5.90E-05
17632,2021-03-10T11:00:00+00:00,4.80E-05,6.00E-05
17633,2021-03-10T12:00:00+00:00,6.00E-05,5.40E-05
17634,2021-03-10T13:00:00+00:00,6.10E-05,6.50E-05
17635,2021-03-10T14:00:00+00:00,8.10E-05,9.00E-05
17636,2021-03-10T15:00:00+00:00,7.40E-05,8.50E-05
17637,2021-03-10T16:00:00+00:00,6.30E-05,7.50E-05
17638,2021-03-10T17:00:00+00:00,6.40E-05,9.30E-05
17639,2021-03-10T18:00:00+00:00,5.40E-05,9.20E-05
17640,2021-03-10T19:00:00+00:00,5.80E-05,7.00E-05
17641,2021-03-10T20:00:00+00:00,6.40E-05,7.30E-05
17642,2021-03-10T21:00:00+00:00,5.70E-05,7.10E-05
17643,2021-03-10T22:00:00+00:00,7.90E-05,5.80E-05
17644,2021-03-10T23:00:00+00:00,8.90E-05,6.60E-05
17645,2021-03-11T00:00:00+00:00,7.10E-05,5.90E-05
17646,2021-03-11T01:00:00+00:00,7.40E-05,2.30E-05
17647,2021-03-11T02:00:00+00:00,7.60E-05,1.70E-05
17648,2021-03-11T03:00:00+00:00,5.90E-05,2.70E-05
17649,2021-03-11T04:00:00+00:00,5.20E-05,1.70E-05
17650,2021-03-11T05:00:00+00:00,6.30E-05,2.70E-05
17651,2021-03-11T06:00:00+00:00,6.50E-05,1.00E-05
17652,2021-03-11T07:00:00+00:00,6.80E-05,1.30E-05
17653,2021-03-11T08:00:00+00:00,6.20E-05,1.40E-05
17654,2021-03-11T09:00:00+00:00,5.60E-05,1.20E-05
17655,2021-03-11T10:00:00+00:00,5.50E-05,7.00E-06
17656,2021-03-11T11:00:00+00:00,4.90E-05,2.70E-05
17657,2021-03-11T12:00:00+00:00,4.60E-05,3.00E-05
17658,2021-03-11T13:00:00+00:00,6.00E-05,3.90E-05
17659,2021-03-11T14:00:00+00:00,7.90E-05,5.70E-05
17660,2021-03-11T15:00:00+00:00,9.90E-05,8.50E-05
17661,2021-03-11T16:00:00+00:00,7.10E-05,6.50E-05
17662,2021-03-11T17:00:00+00:00,6.60E-05,7.00E-05
17663,2021-03-11T18:00:00+00:00,7.20E-05,7.30E-05
17664,2021-03-11T19:00:00+00:00,9.90E-05,7.30E-05
17665,2021-03-11T20:00:00+00:00,8.00E-05,6.80E-05
17666,2021-03-11T21:00:00+00:00,7.00E-05,7.90E-05
17667,2021-03-11T22:00:00+00:00,7.60E-05,0.000109
17668,2021-03-11T23:00:00+00:00,8.50E-05,8.20E-05
17669,2021-03-12T00:00:00+00:00,8.10E-05,0.000105
17670,2021-03-12T01:00:00+00:00,6.20E-05,7.10E-05
17671,2021-03-12T02:00:00+00:00,5.50E-05,6.20E-05
17672,2021-03-12T03:00:00+00:00,5.10E-05,5.40E-05
17673,2021-03-12T04:00:00+00:00,3.60E-05,5.50E-05
17674,2021-03-12T05:00:00+00:00,4.40E-05,4.40E-05
17675,2021-03-12T06:00:00+00:00,4.90E-05,5.80E-05
17676,2021-03-12T07:00:00+00:00,5.70E-05,7.00E-05
17677,2021-03-12T08:00:00+00:00,4.70E-05,4.80E-05
17678,2021-03-12T09:00:00+00:00,3.30E-05,5.10E-05
17679,2021-03-12T10:00:00+00:00,2.90E-05,5.20E-05
17680,2021-03-12T11:00:00+00:00,3.60E-05,2.30E-05
17681,2021-03-12T12:00:00+00:00,3.90E-05,2.00E-05
17682,2021-03-12T13:00:00+00:00,3.90E-05,1.60E-05
17683,2021-03-12T14:00:00+00:00,1.60E-05,1.70E-05
17684,2021-03-12T15:00:00+00:00,3.20E-05,3.40E-05
17685,2021-03-12T16:00:00+00:00,2.00E-05,3.90E-05
17686,2021-03-12T17:00:00+00:00,4.50E-05,3.10E-05
17687,2021-03-12T18:00:00+00:00,4.90E-05,3.40E-05
17688,2021-03-12T19:00:00+00:00,3.60E-05,4.50E-05
17689,2021-03-12T20:00:00+00:00,1.80E-05,1.70E-05
17690,2021-03-12T21:00:00+00:00,1.60E-05,1.20E-05
17691,2021-03-12T22:00:00+00:00,2.40E-05,3.00E-05
17692,2021-03-12T23:00:00+00:00,3.60E-05,3.50E-05
17693,2021-03-13T00:00:00+00:00,4.50E-05,3.20E-05
17694,2021-03-13T01:00:00+00:00,3.60E-05,2.50E-05
17695,2021-03-13T02:00:00+00:00,2.20E-05,2.10E-05
17696,2021-03-13T03:00:00+00:00,1.80E-05,2.90E-05
17697,2021-03-13T04:00:00+00:00,2.30E-05,3.60E-05
17698,2021-03-13T05:00:00+00:00,2.50E-05,3.00E-05
17699,2021-03-13T06:00:00+00:00,3.40E-05,5.40E-05
17700,2021-03-13T07:00:00+00:00,4.50E-05,4.60E-05
17701,2021-03-13T08:00:00+00:00,5.30E-05,5.70E-05
17702,2021-03-13T09:00:00+00:00,5.90E-05,7.70E-05
17703,2021-03-13T10:00:00+00:00,5.10E-05,6.70E-05
17704,2021-03-13T11:00:00+00:00,0.000143,0.000123
17705,2021-03-13T12:00:00+00:00,6.00E-05,6.00E-05
17706,2021-03-13T13:00:00+00:00,4.80E-05,8.40E-05
17707,2021-03-13T14:00:00+00:00,4.40E-05,9.60E-05
17708,2021-03-13T15:00:00+00:00,5.10E-05,9.50E-05
17709,2021-03-13T16:00:00+00:00,6.00E-05,0.000109
17710,2021-03-13T17:00:00+00:00,5.40E-05,8.90E-05
17711,2021-03-13T18:00:00+00:00,2.70E-05,8.00E-05
17712,2021-03-13T19:00:00+00:00,2.20E-05,4.90E-05
17713,2021-03-13T20:00:00+00:00,4.30E-05,7.30E-05
17714,2021-03-13T21:00:00+00:00,8.70E-05,0.000104
17715,2021-03-13T22:00:00+00:00,0.000105,0.00012
17716,2021-03-13T23:00:00+00:00,9.20E-05,0.000133
17717,2021-03-14T00:00:00+00:00,7.00E-05,0.000109
17718,2021-03-14T01:00:00+00:00,5.90E-05,8.20E-05
17719,2021-03-14T02:00:00+00:00,5.20E-05,6.00E-05
17720,2021-03-14T03:00:00+00:00,3.90E-05,7.00E-05
17721,2021-03-14T04:00:00+00:00,5.20E-05,8.30E-05
17722,2021-03-14T05:00:00+00:00,4.20E-05,6.20E-05
17723,2021-03-14T06:00:00+00:00,6.60E-05,7.00E-05
17724,2021-03-14T07:00:00+00:00,8.40E-05,7.90E-05
17725,2021-03-14T08:00:00+00:00,8.50E-05,0.0001
17726,2021-03-14T09:00:00+00:00,7.60E-05,8.40E-05
17727,2021-03-14T10:00:00+00:00,6.30E-05,8.70E-05
